Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,G_mean_rat,Dir_enc,A1_enc,A2_enc,A3_enc
2014,96,Drama,7.2,1968,Ravi Kumar,Martin Sheen,Mischa Barton,Kal Penn,5.985004212299915,7.2,7.2,7.2,7.2
2011,89,Documentary,8.0,58,Van Maximilian Carlson,Saiba Babu,Salam Babu,Rashida Bee,7.625581395348837,8.0,8.0,8.0,8.0
2011,89,History,8.0,58,Van Maximilian Carlson,Saiba Babu,Salam Babu,Rashida Bee,6.830088495575221,8.0,8.0,8.0,8.0
2011,89,News,8.0,58,Van Maximilian Carlson,Saiba Babu,Salam Babu,Rashida Bee,8.0,8.0,8.0,8.0,8.0
2018,93,Drama,7.8,147,Kamakhya Narayan Singh,Devesh Ranjan,Saveree Gaur,Nalneesh Neel,5.985004212299915,7.8,7.8,7.8,7.8
2016,140,Drama,6.7,403,Jasbir Bijender Bhati,Raghuvir Yadav,Masha Pour,Kunickaa Sadanand,5.985004212299915,5.5,6.857142857142857,6.7,5.025
2008,135,Drama,4.0,113,Pavan Kaul,Dino Morea,Milind Soman,Sheetal Menon,5.985004212299915,4.781818181818182,4.305882352941176,5.57,5.0
2008,135,Mystery,4.0,113,Pavan Kaul,Dino Morea,Milind Soman,Sheetal Menon,5.793820224719101,4.781818181818182,4.305882352941176,5.57,5.0
2008,135,Romance,4.0,113,Pavan Kaul,Dino Morea,Milind Soman,Sheetal Menon,5.754529717253318,4.781818181818182,4.305882352941176,5.57,5.0
1989,153,Action,4.6,119,Ramesh Sippy,Rekha,Mithun Chakraborty,Anupam Kher,5.435978600089166,6.225,5.4328125,5.504,5.521774193548388
1989,153,Crime,4.6,119,Ramesh Sippy,Rekha,Mithun Chakraborty,Anupam Kher,5.726989935956085,6.225,5.4328125,5.504,5.521774193548388
1989,153,Drama,4.6,119,Ramesh Sippy,Rekha,Mithun Chakraborty,Anupam Kher,5.985004212299915,6.225,5.4328125,5.504,5.521774193548388
2011,114,Action,5.6,2782,Puri Jagannadh,Amitabh Bachchan,Hema Malini,Sonu Sood,5.435978600089166,5.463636363636364,6.0929078014184395,6.197986577181208,5.636363636363637
2011,114,Comedy,5.6,2782,Puri Jagannadh,Amitabh Bachchan,Hema Malini,Sonu Sood,5.728073635765943,5.463636363636364,6.0929078014184395,6.197986577181208,5.636363636363637
2011,114,Crime,5.6,2782,Puri Jagannadh,Amitabh Bachchan,Hema Malini,Sonu Sood,5.726989935956085,5.463636363636364,6.0929078014184395,6.197986577181208,5.636363636363637
1977,142,Drama,7.4,585,Shyam Benegal,Smita Patil,Anant Nag,Naseeruddin Shah,5.985004212299915,7.1875,6.5,6.8,6.435294117647058
1969,96,Comedy,7.5,400,Mrinal Sen,Utpal Dutt,Suhasini Mulay,Shekhar Chatterjee,5.728073635765943,7.3,6.536363636363637,7.5,7.45
1969,96,Drama,7.5,400,Mrinal Sen,Utpal Dutt,Suhasini Mulay,Shekhar Chatterjee,5.985004212299915,7.3,6.536363636363637,7.5,7.45
2000,160,Action,5.0,2807,Guddu Dhanoa,Bobby Deol,Rani Mukerji,Ashish Vidyarthi,5.435978600089166,4.68125,4.793617021276596,6.017543859649122,6.188235294117647
2000,160,Crime,5.0,2807,Guddu Dhanoa,Bobby Deol,Rani Mukerji,Ashish Vidyarthi,5.726989935956085,4.68125,4.793617021276596,6.017543859649122,6.188235294117647
2000,160,Drama,5.0,2807,Guddu Dhanoa,Bobby Deol,Rani Mukerji,Ashish Vidyarthi,5.985004212299915,4.68125,4.793617021276596,6.017543859649122,6.188235294117647
1974,144,Drama,6.5,54,L.V. Prasad,Jeetendra,Leena Chandavarkar,Durga Khote,5.985004212299915,6.335,5.28213058419244,6.246511627906977,6.720000000000001
1974,144,Musical,6.5,54,L.V. Prasad,Jeetendra,Leena Chandavarkar,Durga Khote,6.183195020746888,6.335,5.28213058419244,6.246511627906977,6.720000000000001
1974,144,Romance,6.5,54,L.V. Prasad,Jeetendra,Leena Chandavarkar,Durga Khote,5.754529717253318,6.335,5.28213058419244,6.246511627906977,6.720000000000001
1937,141,Drama,7.0,23,Debaki Bose,Pahadi Sanyal,Durgadas Bannerjee,Chhayadevi,5.985004212299915,6.258333333333333,7.5,7.0,6.8
2007,128,Action,3.8,781,Guddu Dhanoa,Sunny Deol,Priyanka Chopra Jonas,Vikas Anand,5.435978600089166,4.68125,4.968243243243243,5.071428571428571,4.3
2007,128,Crime,3.8,781,Guddu Dhanoa,Sunny Deol,Priyanka Chopra Jonas,Vikas Anand,5.726989935956085,4.68125,4.968243243243243,5.071428571428571,4.3
2007,128,Drama,3.8,781,Guddu Dhanoa,Sunny Deol,Priyanka Chopra Jonas,Vikas Anand,5.985004212299915,4.68125,4.968243243243243,5.071428571428571,4.3
1987,127,Action,5.0,6,S.P. Muthuraman,Raghuvaran,Rajinikanth,Roobini,5.435978600089166,6.072,5.0,5.5344827586206895,4.3
2012,74,Drama,6.4,22,Ashtar Sayed,Arti Rautela,Amit Purohit,Janardhan Mishra,5.985004212299915,5.45,6.4,6.4,6.4
1971,148,Action,3.6,13,Tapi Chanakya,Jeetendra,Babita Kapoor,Sujit Kumar,5.435978600089166,6.025,5.28213058419244,5.6189189189189195,6.074418604651163
1971,148,Drama,3.6,13,Tapi Chanakya,Jeetendra,Babita Kapoor,Sujit Kumar,5.985004212299915,6.025,5.28213058419244,5.6189189189189195,6.074418604651163
1971,148,Romance,3.6,13,Tapi Chanakya,Jeetendra,Babita Kapoor,Sujit Kumar,5.754529717253318,6.025,5.28213058419244,5.6189189189189195,6.074418604651163
1989,133,Action,6.6,19,Raja,Jai Ganesh,Goundamani,Jaishankar,5.435978600089166,6.599999999999999,6.599999999999999,6.599999999999999,6.375
1989,133,Comedy,6.6,19,Raja,Jai Ganesh,Goundamani,Jaishankar,5.728073635765943,6.599999999999999,6.599999999999999,6.599999999999999,6.375
1989,133,Crime,6.6,19,Raja,Jai Ganesh,Goundamani,Jaishankar,5.726989935956085,6.599999999999999,6.599999999999999,6.599999999999999,6.375
2000,140,Action,4.4,34,Imran Khalid,Mithun Chakraborty,Gajendra Chauhan,Siddharth Dhawan,5.435978600089166,4.414285714285715,5.311764705882353,6.1,4.8
1982,113,Action,7.5,53,K.S.R. Das,Chiranjeevi,Mohan Babu,Radhika Sarathkumar,5.435978600089166,6.118181818181818,6.384375,5.644444444444444,5.54
1982,113,Crime,7.5,53,K.S.R. Das,Chiranjeevi,Mohan Babu,Radhika Sarathkumar,5.726989935956085,6.118181818181818,6.384375,5.644444444444444,5.54
1982,113,Family,7.5,53,K.S.R. Das,Chiranjeevi,Mohan Babu,Radhika Sarathkumar,6.1843800322061195,6.118181818181818,6.384375,5.644444444444444,5.54
1989,148,Action,4.5,41,Sisir Misra,Shatrughan Sinha,Anita Raj,Govinda,5.435978600089166,5.214285714285714,5.215909090909091,5.1625000000000005,4.970833333333333
1989,148,Crime,4.5,41,Sisir Misra,Shatrughan Sinha,Anita Raj,Govinda,5.726989935956085,5.214285714285714,5.215909090909091,5.1625000000000005,4.970833333333333
1989,148,Drama,4.5,41,Sisir Misra,Shatrughan Sinha,Anita Raj,Govinda,5.985004212299915,5.214285714285714,5.215909090909091,5.1625000000000005,4.970833333333333
2009,137,Comedy,6.2,11078,Priyadarshan,Irrfan Khan,Lara Dutta,Om Puri,5.728073635765943,6.272368421052631,7.209756097560976,5.346153846153846,5.925862068965517
2009,137,Drama,6.2,11078,Priyadarshan,Irrfan Khan,Lara Dutta,Om Puri,5.985004212299915,6.272368421052631,7.209756097560976,5.346153846153846,5.925862068965517
2018,138,Drama,6.9,26,Suvahhdan Angre,Neel Bakshi,Sneha Arun,Abhishek Bardia,5.985004212299915,6.9,6.9,6.9,6.9
1963,154,Drama,5.7,31,Jyoti Swaroop,Asha Parekh,Biswajit Chatterjee,Nishi,5.985004212299915,6.56,6.715000000000001,6.238461538461538,6.033333333333333
1963,154,Musical,5.7,31,Jyoti Swaroop,Asha Parekh,Biswajit Chatterjee,Nishi,6.183195020746888,6.56,6.715000000000001,6.238461538461538,6.033333333333333
1963,154,Mystery,5.7,31,Jyoti Swaroop,Asha Parekh,Biswajit Chatterjee,Nishi,5.793820224719101,6.56,6.715000000000001,6.238461538461538,6.033333333333333
2011,133,Action,3.8,255,Chandrakant Singh,Naushaad Abbas,Rati Agnihotri,Shweta Bhardwaj,5.435978600089166,3.9583333333333335,3.7999999999999994,5.4714285714285715,3.7999999999999994
2011,133,Comedy,3.8,255,Chandrakant Singh,Naushaad Abbas,Rati Agnihotri,Shweta Bhardwaj,5.728073635765943,3.9583333333333335,3.7999999999999994,5.4714285714285715,3.7999999999999994
2011,133,Crime,3.8,255,Chandrakant Singh,Naushaad Abbas,Rati Agnihotri,Shweta Bhardwaj,5.726989935956085,3.9583333333333335,3.7999999999999994,5.4714285714285715,3.7999999999999994
1980,131,Drama,6.0,17,Satyen Bose,Bindu,Leela Chitnis,Raju Desai,5.985004212299915,6.742307692307692,5.1,6.8,6.0
2013,131,Comedy,4.5,22,Manoj Sharma,Ashrita Agarwal,Arsh Deol,Manoj Joshi,5.728073635765943,4.944444444444445,4.5,4.5,6.066666666666666
1979,113,Drama,6.7,25,Rajat Rakshit,Asha Parekh,Vinod Mehra,Sarika,5.985004212299915,5.7,6.715000000000001,6.266666666666667,5.714285714285714
1979,113,Family,6.7,25,Rajat Rakshit,Asha Parekh,Vinod Mehra,Sarika,6.1843800322061195,5.7,6.715000000000001,6.266666666666667,5.714285714285714
1999,78,Adventure,7.0,148,Chandrakant Kulkarni,Gautami Kapoor,Sharvari Jamenis,Reema Lagoo,5.859942363112392,5.45,7.0,7.0,6.32
1999,78,Mystery,7.0,148,Chandrakant Kulkarni,Gautami Kapoor,Sharvari Jamenis,Reema Lagoo,5.793820224719101,5.45,7.0,7.0,6.32
1999,78,Thriller,7.0,148,Chandrakant Kulkarni,Gautami Kapoor,Sharvari Jamenis,Reema Lagoo,5.53436385255648,5.45,7.0,7.0,6.32
1972,131,Action,2.8,10,Shibu Mitra,Kiran Kumar,Asha Sachdev,Laxmi Chhaya,5.435978600089166,5.2444444444444445,4.792857142857143,5.04,6.145454545454545
1984,139,Comedy,5.1,18,Tarun Dutt,Rekha,Vinod Mehra,Johnny Walker,5.728073635765943,5.1,5.4328125,6.266666666666667,6.25
1984,139,Family,5.1,18,Tarun Dutt,Rekha,Vinod Mehra,Johnny Walker,6.1843800322061195,5.1,5.4328125,6.266666666666667,6.25
2001,115,Action,3.9,8,Sanju K. Gupta,Joginder Shelly,Pinky Chinoy,Mohan Joshi,5.435978600089166,3.9,4.966666666666667,3.65,5.580952380952381
1960,145,Drama,5.7,12,R. Krishnan,S. Panju,Padmini,Balraj Sahni,5.985004212299915,6.4944444444444445,6.4944444444444445,6.584999999999999,6.6156862745098035
2017,91,Drama,7.6,882,Deb Medhekar,Danny Denzongpa,Geetanjali Thapa,Adil Hussain,5.985004212299915,7.6,7.35,7.122222222222222,7.6499999999999995
1966,139,Drama,5.9,33,Ram Kamlani,Shashi Kapoor,Faryal,Pran,5.985004212299915,5.9,6.298314606741573,5.5,6.517647058823529
1954,145,Drama,6.2,51,Bimal Roy,Kamini Kaushal,Abhi Bhattacharya,Shakuntala,5.985004212299915,7.340625,7.1,6.25,6.2
2017,82,Adventure,5.5,11,Csaba Bene Perlenberg,Amanda Ooms,Lars-Erik Berenett,Anders Granström,5.859942363112392,5.5,5.5,5.5,5.5
2017,82,Comedy,5.5,11,Csaba Bene Perlenberg,Amanda Ooms,Lars-Erik Berenett,Anders Granström,5.728073635765943,5.5,5.5,5.5,5.5
2017,82,Drama,5.5,11,Csaba Bene Perlenberg,Amanda Ooms,Lars-Erik Berenett,Anders Granström,5.985004212299915,5.5,5.5,5.5,5.5
2019,100,Drama,7.1,27,Gurvinder Singh,Bhankheri Devi,Rani Devi,Gopi Katwal,5.985004212299915,7.1,7.1,7.1,7.1
2012,116,Romance,4.1,365,Supavitra Babul,Pulkit Samrat,Rajesh Bakshi,Ujjwal Chopra,5.754529717253318,4.1,4.718181818181818,3.6999999999999997,4.1
1966,126,Comedy,6.9,45,Hrishikesh Mukherjee,Biswajit Chatterjee,Mehmood,Shabnam,5.728073635765943,7.1625,6.235135135135135,6.311111111111111,6.333333333333333
1988,149,Comedy,5.8,857,J.K. Bihari,Rekha,Farooq Shaikh,Bindu,5.728073635765943,4.6,5.4328125,6.35,5.653658536585366
1988,149,Drama,5.8,857,J.K. Bihari,Rekha,Farooq Shaikh,Bindu,5.985004212299915,4.6,5.4328125,6.35,5.653658536585366
1999,159,Comedy,5.7,5464,David Dhawan,Karisma Kapoor,Salman Khan,Anil Kapoor,5.728073635765943,5.22803738317757,4.1684210526315795,5.285714285714286,5.359090909090909
1999,159,Drama,5.7,5464,David Dhawan,Karisma Kapoor,Salman Khan,Anil Kapoor,5.985004212299915,5.22803738317757,4.1684210526315795,5.285714285714286,5.359090909090909
1999,159,Romance,5.7,5464,David Dhawan,Karisma Kapoor,Salman Khan,Anil Kapoor,5.754529717253318,5.22803738317757,4.1684210526315795,5.285714285714286,5.359090909090909
2000,134,Romance,5.7,63,Satyanarayana,Nagarjuna Akkineni,Tabu,Heera Rajgopal,5.754529717253318,5.7,6.123913043478261,5.655223880597014,5.58
1981,156,Comedy,7.0,206,Rahul Rawail,Sanjeev Kumar,Randhir Kapoor,Poonam Dhillon,5.728073635765943,5.342105263157895,6.475342465753425,6.376923076923077,6.0
1981,156,Romance,7.0,206,Rahul Rawail,Sanjeev Kumar,Randhir Kapoor,Poonam Dhillon,5.754529717253318,5.342105263157895,6.475342465753425,6.376923076923077,6.0
2005,122,Drama,8.2,33782,Sanjay Leela Bhansali,Amitabh Bachchan,Rani Mukerji,Shernaz Patel,5.985004212299915,7.016666666666667,6.0929078014184395,6.017543859649122,7.733333333333333
2008,134,Crime,6.2,570,Subhash Ghai,Anil Kapoor,Anurag Sinha,Shefali Shah,5.726989935956085,6.232142857142857,5.655970149253731,6.2,6.966666666666667
2008,134,Drama,6.2,570,Subhash Ghai,Anil Kapoor,Anurag Sinha,Shefali Shah,5.985004212299915,6.232142857142857,5.655970149253731,6.2,6.966666666666667
2008,134,Thriller,6.2,570,Subhash Ghai,Anil Kapoor,Anurag Sinha,Shefali Shah,5.53436385255648,6.232142857142857,5.655970149253731,6.2,6.966666666666667
1959,154,Action,6.7,25,Nisar Ahmad Ansari,Balraj Sahni,Minoo Mumtaz,Johnny Walker,5.435978600089166,5.82,6.824137931034483,6.6,6.25
1959,154,Thriller,6.7,25,Nisar Ahmad Ansari,Balraj Sahni,Minoo Mumtaz,Johnny Walker,5.53436385255648,5.82,6.824137931034483,6.6,6.25
1959,154,Mystery,6.7,25,Nisar Ahmad Ansari,Balraj Sahni,Minoo Mumtaz,Johnny Walker,5.793820224719101,5.82,6.824137931034483,6.6,6.25
1981,93,Action,4.9,26,K.S.R. Das,Kavitha,Padma Khanna,Pandharibai,5.435978600089166,6.118181818181818,4.9,4.9,5.3500000000000005
1981,93,Adventure,4.9,26,K.S.R. Das,Kavitha,Padma Khanna,Pandharibai,5.859942363112392,6.118181818181818,4.9,4.9,5.3500000000000005
1981,93,Crime,4.9,26,K.S.R. Das,Kavitha,Padma Khanna,Pandharibai,5.726989935956085,6.118181818181818,4.9,4.9,5.3500000000000005
2004,143,Action,8.5,19493,Anurag Kashyap,Kay Kay Menon,Pawan Malhotra,Aditya Srivastav,5.435978600089166,7.465714285714286,6.7,8.5,7.328571428571428
2004,143,Crime,8.5,19493,Anurag Kashyap,Kay Kay Menon,Pawan Malhotra,Aditya Srivastav,5.726989935956085,7.465714285714286,6.7,8.5,7.328571428571428
2004,143,Drama,8.5,19493,Anurag Kashyap,Kay Kay Menon,Pawan Malhotra,Aditya Srivastav,5.985004212299915,7.465714285714286,6.7,8.5,7.328571428571428
2015,105,Drama,7.4,23,Ashish Deo,Ashutosh Rana,Chitrashi Rawat,Murli Sharma,5.985004212299915,7.4,5.838095238095238,7.4,5.0
2015,105,Thriller,7.4,23,Ashish Deo,Ashutosh Rana,Chitrashi Rawat,Murli Sharma,5.53436385255648,7.4,5.838095238095238,7.4,5.0
1971,83,Drama,6.6,24,M.S. Sathyu,Aleksandr Zguridi,Reshama Pasha,Prince Pradeep,5.985004212299915,6.639999999999999,6.85,6.599999999999999,6.599999999999999
1971,83,Family,6.6,24,M.S. Sathyu,Aleksandr Zguridi,Reshama Pasha,Prince Pradeep,6.1843800322061195,6.639999999999999,6.85,6.599999999999999,6.599999999999999
1971,83,Fantasy,6.6,24,M.S. Sathyu,Aleksandr Zguridi,Reshama Pasha,Prince Pradeep,5.839428571428571,6.639999999999999,6.85,6.599999999999999,6.599999999999999
2021,60,Thriller,5.0,46,Hemant N Mishra,Samiksha Bhatnagar,Abhilash Narain,Sanjana Shukla,5.53436385255648,6.8,6.866666666666667,5.0,5.0
2020,120,Thriller,8.6,38,Hemant N Mishra,Samiksha Bhatnagar,Rahul Chawla,Abhilash Dada,5.53436385255648,6.8,6.866666666666667,8.6,8.6
2019,152,Action,5.4,43,Tarun s Bisht,Dharmendra,Alismita Goswami,Pankaj Jha,5.435978600089166,5.4,5.838245614035088,5.4,5.4
2019,152,Family,5.4,43,Tarun s Bisht,Dharmendra,Alismita Goswami,Pankaj Jha,6.1843800322061195,5.4,5.838245614035088,5.4,5.4
1973,145,Drama,6.7,199,Vijay Anand,Dharmendra,Rakhee Gulzar,Shatrughan Sinha,5.985004212299915,7.153658536585366,5.838245614035088,6.051851851851852,6.040243902439024
1973,145,Musical,6.7,199,Vijay Anand,Dharmendra,Rakhee Gulzar,Shatrughan Sinha,6.183195020746888,7.153658536585366,5.838245614035088,6.051851851851852,6.040243902439024
1973,145,Romance,6.7,199,Vijay Anand,Dharmendra,Rakhee Gulzar,Shatrughan Sinha,5.754529717253318,7.153658536585366,5.838245614035088,6.051851851851852,6.040243902439024
2005,126,Action,4.1,618,Anil Devgan,Ajay Devgn,Sunil Shetty,Priyanka Chopra Jonas,5.435978600089166,4.3,5.3691489361702125,5.00375,5.264102564102564
2005,126,Drama,4.1,618,Anil Devgan,Ajay Devgn,Sunil Shetty,Priyanka Chopra Jonas,5.985004212299915,4.3,5.3691489361702125,5.00375,5.264102564102564
2005,126,Thriller,4.1,618,Anil Devgan,Ajay Devgn,Sunil Shetty,Priyanka Chopra Jonas,5.53436385255648,4.3,5.3691489361702125,5.00375,5.264102564102564
2018,138,Comedy,7.1,9671,Abhinay Deo,Irrfan Khan,Kirti Kulhari,Urmila Matondkar,5.728073635765943,6.433333333333334,7.209756097560976,5.4799999999999995,6.159375
2018,138,Thriller,7.1,9671,Abhinay Deo,Irrfan Khan,Kirti Kulhari,Urmila Matondkar,5.53436385255648,6.433333333333334,7.209756097560976,5.4799999999999995,6.159375
2019,107,Action,6.2,933,Behzad Khambata,Sunny Deol,Karan Kapadia,Karanvir Sharma,5.435978600089166,6.2,4.968243243243243,6.2,6.2
2019,107,Thriller,6.2,933,Behzad Khambata,Sunny Deol,Karan Kapadia,Karanvir Sharma,5.53436385255648,6.2,4.968243243243243,6.2,6.2
2012,109,Action,5.0,981,Vishal Mahadkar,Manish Chaudhary,Kunal Khemu,Amrita Puri,5.435978600089166,5.0,3.96,5.3,5.0
2012,109,Crime,5.0,981,Vishal Mahadkar,Manish Chaudhary,Kunal Khemu,Amrita Puri,5.726989935956085,5.0,3.96,5.3,5.0
2012,109,Drama,5.0,981,Vishal Mahadkar,Manish Chaudhary,Kunal Khemu,Amrita Puri,5.985004212299915,5.0,3.96,5.3,5.0
2013,121,Drama,7.2,35,Arup Dutta,Akash,Shilpa Anand,Karan Veer Mehra,5.985004212299915,6.366666666666667,5.64,5.95,5.88
2013,121,Romance,7.2,35,Arup Dutta,Akash,Shilpa Anand,Karan Veer Mehra,5.754529717253318,6.366666666666667,5.64,5.95,5.88
2009,119,Action,3.7,4674,Anthony D'Souza,Akshay Kumar,Sanjay Dutt,Lara Dutta,5.435978600089166,4.833333333333333,5.440845070422536,5.02987012987013,4.957142857142857
2009,119,Adventure,3.7,4674,Anthony D'Souza,Akshay Kumar,Sanjay Dutt,Lara Dutta,5.859942363112392,4.833333333333333,5.440845070422536,5.02987012987013,4.957142857142857
2009,119,Mystery,3.7,4674,Anthony D'Souza,Akshay Kumar,Sanjay Dutt,Lara Dutta,5.793820224719101,4.833333333333333,5.440845070422536,5.02987012987013,4.957142857142857
2017,134,Drama,5.7,51,Suman Ganguli,Sapna Awasthi,Nitin Bali,Amit Behl,5.985004212299915,5.7,5.7,5.7,5.525
2017,134,Family,5.7,51,Suman Ganguli,Sapna Awasthi,Nitin Bali,Amit Behl,6.1843800322061195,5.7,5.7,5.7,5.525
2017,134,Musical,5.7,51,Suman Ganguli,Sapna Awasthi,Nitin Bali,Amit Behl,6.183195020746888,5.7,5.7,5.7,5.525
2009,114,Mystery,6.5,201,Rajesh Ganguly,Rajit Kapoor,Aham Sharma,Pooja Kanwal,5.793820224719101,6.7,6.75,6.5,6.5
2013,137,Adventure,7.7,3446,Sameer Thahir,Dulquer Salmaan,Sunny Wayne,Bala Hijam,5.859942363112392,7.7,7.7,7.7,7.7
2013,137,Drama,7.7,3446,Sameer Thahir,Dulquer Salmaan,Sunny Wayne,Bala Hijam,5.985004212299915,7.7,7.7,7.7,7.7
2013,137,Romance,7.7,3446,Sameer Thahir,Dulquer Salmaan,Sunny Wayne,Bala Hijam,5.754529717253318,7.7,7.7,7.7,7.7
1963,135,Romance,6.5,112,Manmohan Desai,Shammi Kapoor,Saira Banu,Niranjan Sharma,5.754529717253318,6.47719298245614,6.745045045045045,6.478787878787879,6.5
2005,137,Comedy,6.6,5950,Rohan Sippy,Abhishek Bachchan,Priyanka Chopra Jonas,Riteish Deshmukh,5.728073635765943,6.0,5.202173913043478,5.071428571428571,5.1033333333333335
2005,137,Crime,6.6,5950,Rohan Sippy,Abhishek Bachchan,Priyanka Chopra Jonas,Riteish Deshmukh,5.726989935956085,6.0,5.202173913043478,5.071428571428571,5.1033333333333335
2005,137,Drama,6.6,5950,Rohan Sippy,Abhishek Bachchan,Priyanka Chopra Jonas,Riteish Deshmukh,5.985004212299915,6.0,5.202173913043478,5.071428571428571,5.1033333333333335
1973,168,Comedy,7.1,1776,Raj Kapoor,Dimple Kapadia,Rishi Kapoor,Pran,5.728073635765943,7.11,5.283333333333333,6.260714285714286,6.517647058823529
1973,168,Musical,7.1,1776,Raj Kapoor,Dimple Kapadia,Rishi Kapoor,Pran,6.183195020746888,7.11,5.283333333333333,6.260714285714286,6.517647058823529
1973,168,Romance,7.1,1776,Raj Kapoor,Dimple Kapadia,Rishi Kapoor,Pran,5.754529717253318,7.11,5.283333333333333,6.260714285714286,6.517647058823529
2014,121,Comedy,5.5,2189,Samar Iqbal,Vidya Balan,Ali Fazal,Mahima A,5.728073635765943,5.5,6.7700000000000005,4.933333333333334,5.5
2014,121,Drama,5.5,2189,Samar Iqbal,Vidya Balan,Ali Fazal,Mahima A,5.985004212299915,5.5,6.7700000000000005,4.933333333333334,5.5
2014,121,Thriller,5.5,2189,Samar Iqbal,Vidya Balan,Ali Fazal,Mahima A,5.53436385255648,5.5,6.7700000000000005,4.933333333333334,5.5
2005,125,Romance,4.8,37,Rakesh Parmaar,Usha Bachani,Monalisa,Hyder Kazmi,5.754529717253318,6.699999999999999,5.666666666666667,4.8,4.699999999999999
2011,130,Action,4.7,23602,Siddique,Salman Khan,Kareena Kapoor,Raj Babbar,5.435978600089166,4.7,5.232857142857143,5.655555555555556,5.625675675675676
2011,130,Comedy,4.7,23602,Siddique,Salman Khan,Kareena Kapoor,Raj Babbar,5.728073635765943,4.7,5.232857142857143,5.655555555555556,5.625675675675676
2011,130,Drama,4.7,23602,Siddique,Salman Khan,Kareena Kapoor,Raj Babbar,5.985004212299915,4.7,5.232857142857143,5.655555555555556,5.625675675675676
2017,85,Drama,6.3,24,Santosh Sivan,Chandra Shekhar Dutta,Sugandha Garg,Brijendra Kala,5.985004212299915,6.875,6.3,6.166666666666667,5.833333333333333
2017,85,Thriller,6.3,24,Santosh Sivan,Chandra Shekhar Dutta,Sugandha Garg,Brijendra Kala,5.53436385255648,6.875,6.3,6.166666666666667,5.833333333333333
2012,155,Action,5.5,8367,Rohit Shetty,Amitabh Bachchan,Abhishek Bachchan,Ajay Devgn,5.435978600089166,5.743243243243243,6.0929078014184395,6.186842105263158,5.558333333333334
2012,155,Comedy,5.5,8367,Rohit Shetty,Amitabh Bachchan,Abhishek Bachchan,Ajay Devgn,5.728073635765943,5.743243243243243,6.0929078014184395,6.186842105263158,5.558333333333334
1992,164,Action,6.1,760,David Dhawan,Rishi Kapoor,Juhi Chawla,Kader Khan,5.435978600089166,5.22803738317757,5.967164179104477,5.752525252525253,5.440909090909091
1992,164,Comedy,6.1,760,David Dhawan,Rishi Kapoor,Juhi Chawla,Kader Khan,5.728073635765943,5.22803738317757,5.967164179104477,5.752525252525253,5.440909090909091
1992,164,Crime,6.1,760,David Dhawan,Rishi Kapoor,Juhi Chawla,Kader Khan,5.726989935956085,5.22803738317757,5.967164179104477,5.752525252525253,5.440909090909091
